0003,53.02013423,55.70469799
9999,0,0
,50.64102564,53.20512821
0017,63.66906475,66.18705036
9999,0,0
,63.21428571,65.71428571
6269,63.15789474,64.47368421
,63.15789474,64.47368421
6271,72.27722772,75.74257426
9999,0,0
,70.19230769,73.55769231
0014,68.48484848,69.09090909
9999,0,0
,66.08187135,66.66666667
0021,66.66666667,70.47619048
9999,0,0
,64.22018349,67.88990826
,63.3,65.7
7727,76.42276423,79.67479675
,76.42276423,79.67479675
7846,71.42857143,71.42857143
,71.42857143,71.42857143
7562,91.17647059,91.17647059
,91.17647059,91.17647059
8308,35.35353535,40.4040404
,35.35353535,40.4040404
0409,0,0
0412,74.19354839,79.03225806
0416,2.040816327,2.040816327
6047,0,0
6664,0,0
6811,0,0
6915,73.82550336,77.18120805
8105,3.883495146,3.883495146
8106,90.69767442,93.02325581
8107,2.272727273,2.272727273
8110,1.136363636,1.136363636
8203,0,0
8300,0,0
9999,0,0
,33.47164592,34.99308437
7772,89.65517241,96.55172414
,89.65517241,96.55172414
0029,70.83333333,70.83333333
9999,0,0
,68.91891892,68.91891892
5199,90.83333333,90.83333333
9999,50,50
,90.16393443,90.16393443
0315,89.57746479,89.85915493
9999,16.66666667,16.66666667
,88.36565097,88.64265928
0050,79.44785276,81.90184049
9999,0,0
,78.01204819,80.42168675
0062,83.55795148,83.55795148
9999,0,0
,83.33333333,83.33333333
0070,83.14606742,83.14606742
,83.14606742,83.14606742
0079,62.3655914,64.51612903
9999,0,0
,61.70212766,63.82978723
6706,86.81318681,90.10989011
9999,0,0
,85.86956522,89.13043478
8094,73.17073171,73.17073171
9999,0,0
,69.76744186,69.76744186
8087,80.55555556,80.55555556
,80.55555556,80.55555556
0513,78.14569536,84.76821192
,78.14569536,84.76821192
8340,75,75
9999,0,0
,68.42105263,68.42105263
0144,67.46987952,68.6746988
9999,0,50
,66.66666667,68.45238095
7648,66.66666667,66.66666667
,66.66666667,66.66666667
0156,86.80981595,88.65030675
9999,25,25
,86.06060606,87.87878788
0170,73.1884058,73.55072464
9999,0,0
,72.14285714,72.5
5190,86.50793651,90.07936508
9999,0,0
,86.16600791,89.72332016
5153,66.26506024,68.6746988
9999,0,0
,65.47619048,67.85714286
5112,79.85074627,79.85074627
9999,0,0
,76.97841727,76.97841727
6105,65.85365854,79.26829268
,65.85365854,79.26829268
5017,84.42622951,85.24590164
9999,0,0
,83.40080972,84.21052632
4951,91.34948097,91.34948097
9999,25,25
,90.44368601,90.44368601
0254,94.85981308,94.85981308
9999,16.66666667,66.66666667
,93.77880184,94.47004608
8305,76.40791476,76.40791476
9999,0,0
,75.83081571,75.83081571
0053,75,75
9999,0,0
,73.97260274,73.97260274
7101,84.5144357,86.87664042
