112011103,323252433,"2,459.03"
112011603,629943919,"4,643.11"
112013054,204978938,"1,336.35"
112013753,655565157,"3,604.07"
112015203,353835387,"2,412.67"
112018523,245881519,"2,050.69"
103020603,273282296,"1,135.14"
103020753,542918625,"1,857.34"
103021102,922463168,"5,018.05"
103021252,1053237842,"5,117.79"
103021453,210627070,"1,472.87"
103021603,362233798,"1,681.83"
103021752,1150183930,"3,980.36"
103021903,82960475,"1,050.05"
103022103,126202352,788.326
103022253,376571107,"2,326.76"
103022503,49585971,934.083
103022803,238960253,"2,178.15"
103023153,439155680,"2,804.28"
103023912,2007964465,"5,025.51"
103024102,776988605,"4,307.97"
103024603,834277664,"3,510.90"
103024753,401489834,"3,027.68"
103025002,504948400,"2,296.78"
103026002,419758518,"4,698.97"
103026303,869126034,"3,433.59"
103026343,978959579,"4,585.22"
103026402,1688980776,"6,086.36"
103026852,2649748195,"9,583.88"
103026902,1156604405,"5,102.97"
103026873,267449254,"1,475.42"
103027352,755928957,"5,559.45"
103021003,1371402870,"5,346.38"
102027451,7073525830,"30,661.95"
103027503,748258728,"4,718.35"
103027753,1207638225,"2,234.36"
103028203,290775038,"1,202.71"
103028302,999771023,"5,519.18"
103028653,191294137,"1,900.49"
103028703,621507913,"3,270.17"
103028753,400134483,"2,237.69"
103028833,290547716,"2,115.01"
103028853,151520644,"1,989.30"
103029203,1309886008,"4,751.14"
103029403,712020699,"3,748.54"
103029553,640061268,"3,283.89"
103029603,397451356,"3,193.41"
103029803,257269664,"1,355.58"
103029902,1024909408,"5,864.02"
128030603,169986888,"1,599.95"
128030852,817632180,"6,428.68"
128033053,346237770,"2,224.87"
128034503,111624316,975.294
127040503,118541528,"1,490.31"
127040703,534534013,"3,426.70"
127041203,422485213,"2,376.16"
127041503,187289890,"2,027.26"
127041603,449216163,"2,945.05"
127042003,465825717,"2,783.48"
127042853,237477009,"1,794.60"
127044103,452137988,"2,702.38"
127045303,35122781,478.251
127045653,203121563,"1,757.73"
127045853,270524356,"1,824.87"
127046903,114761380,942.802
127047404,170326564,"1,373.71"
127049303,115137325,893.033
108051003,307435994,"2,545.71"
108051503,180359912,"1,858.16"
108053003,158213115,"1,588.70"
108056004,128849442,"1,146.12"
108058003,101783272,"1,232.38"
114060503,146272627,"1,252.82"
114060753,1426408203,"8,185.18"
114060853,346125790,"1,826.19"
114061103,491483968,"3,183.89"
114061503,638223660,"4,196.26"
114062003,740094013,"4,940.25"
114062503,433034555,"3,126.70"
114063003,975325175,"4,796.72"
114063503,425391595,"2,676.80"
114064003,334212331,"1,655.86"
114065503,478596180,"4,298.83"
114066503,421002330,"2,047.82"
114067002,1022242777,"20,765.71"
114067503,408920565,"2,388.89"
114068003,323439772,"1,665.15"
114068103,750965042,"4,056.51"
114069103,1207639694,"7,104.19"
114069353,593098120,"2,298.95"
108070502,955463168,"9,286.67"
108071003,179567933,"1,483.38"
108071504,92795107,999.288
108073503,775457057,"4,032.70"
108077503,283101675,"2,150.66"
108078003,244574123,"2,136.06"
108079004,61083817,584.116
117080503,262472249,"2,525.34"
117081003,120238305,"1,109.64"
117083004,103837187,"1,018.77"
117086003,139052335,"1,299.26"
117086503,231616081,"1,797.75"
