6001,90.18
4818,79.72
5228,69.06
2126,90.24
6600,88.43
6643,81.98
2184,80.41
7112,88.3
5118,91.61
2280,84.93
2284,85.71
7136,85.45
4165,85.71
4188,94.57
4181,90.72
4195,92.22
4203,94.23
4217,96.2
4715,86.21
4235,93.24
4242,91.86
4249,94.12
5083,98.9
7019,93.33
6012,89.31
4286,80.56
7635,62.5
7727,91.73
7846,40
7562,97.3
8308,0
0409,88.05
0412,85.57
0416,71.6
6047,91.67
6811,0
6915,77.51
8105,90.35
8106,95.92
8107,90.91
8110,81.1
8203,76.71
8300,71.79
7772,82.69
0029,94.37
5199,97.85
0315,98.39
0050,95.15
0062,95.6
0070,95.4
0079,93.94
6706,96.97
8094,87.18
8087,82.98
0513,96.55
8340,88.33
0144,94.2
7648,0
0156,97.83
0170,93.92
5190,98.49
5153,88.6
5112,92.61
6105,87.55
5017,95.98
4951,98.62
0254,98.94
8305,95.47
0053,87.06
7101,96.49
0309,85.13
0435,96.83
0448,97.9
6928,82.67
0460,96.39
0440,92.06
0470,98.02
0467,93.71
0196,88.98
0477,88.31
0492,99.67
0509,93.05
0523,95.98
0536,95.04
0555,56.76
0107,85.11
8344,92
1154,94.4
1159,93.94
1164,87.5
1172,90.38
1177,97.57
8318,97.45
2675,95.9
2680,100
4940,95.36
2686,96.64
2689,98.75
2704,85.42
2708,100
2712,93.02
2721,93.68
6122,97.78
5248,84.62
3137,96.08
7506,62.5
3145,90.79
6125,41.3
3150,94.3
6126,94.74
3155,98.86
3158,90.77
3165,100
8093,52.38
3124,97.22
6129,96.51
8224,90.68
1632,96.88
1654,84.26
1629,93.98
6136,89.16
6942,92.94
7770,45.56
1998,89.47
2026,57.38
2027,59.88
7294,85.11
7515,100
6737,99.16
2037,96.97
2040,94.12
2043,91.91
7948,92.81
4817,95.71
8071,94.12
6145,91.43
6745,96.55
2075,92.22
6148,93.2
7833,100
4135,87.69
4143,92.21
4146,88.89
4149,86.17
4664,98.25
1475,97.14
1480,87.69
1486,91.46
1489,95.65
1495,91.95
1501,93.88
6156,87.04
