112011103,343001905,"2,417.17"
112011603,672762338,"4,640.13"
112013054,219490518,"1,255.68"
112013753,758033565,"3,731.98"
112015203,375539724,"2,445.65"
112018523,255425928,"2,044.27"
103020603,269055720,"1,103.53"
103020753,534418424,"1,992.52"
103021102,966099751,"5,140.02"
103021252,1023083335,"4,988.52"
103021453,210747223,"1,480.27"
103021603,364270097,"1,701.21"
103021752,1133671625,"3,926.54"
103021903,74226716,"1,069.85"
103022103,118750659,756.758
103022253,380385918,"2,265.57"
103022503,53129702,974.273
103022803,238672176,"2,182.18"
103023153,431571313,"2,737.74"
103023912,1854753690,"4,838.17"
103024102,775405824,"4,147.13"
103024603,848172703,"3,391.18"
103024753,397536779,"3,044.82"
103025002,572377921,"2,251.08"
103026002,431051930,"4,576.47"
103026303,921041522,"3,455.10"
103026343,1002184587,"4,502.85"
103026402,1685690448,"6,254.96"
103026852,2862356604,"9,525.28"
103026902,1177304013,"5,163.17"
103026873,287852185,"1,358.99"
103027352,758907792,"5,139.06"
103021003,1436185867,"5,332.93"
102027451,7689947765,"30,771.50"
103027503,761771658,"4,616.94"
103027753,1132634787,"2,194.13"
103028203,293250451,"1,157.31"
103028302,1031263547,"5,294.01"
103028653,193242218,"1,834.97"
103028703,636188883,"3,495.25"
103028753,392440013,"2,213.25"
103028833,290004391,"2,091.40"
103028853,151170685,"2,006.79"
103029203,1393263915,"4,812.82"
103029403,706779365,"3,976.05"
103029553,667877767,"3,332.95"
103029603,412179926,"3,081.10"
103029803,245680215,"1,291.22"
103029902,994282346,"5,578.08"
128030603,168545478,"1,546.88"
128030852,775385603,"6,465.32"
128033053,361118339,"2,265.02"
128034503,112138136,877.186
127040503,115252049,"1,445.47"
127040703,545642129,"3,350.96"
127041203,436903084,"2,399.58"
127041503,193026416,"2,099.08"
127041603,444452590,"2,933.27"
127042003,461176913,"2,778.19"
127042853,239790875,"1,724.81"
127044103,447520532,"2,472.03"
127045303,37114899,456.78
127045653,178063040,"1,726.25"
127045853,241684963,"1,794.43"
127046903,114033297,917.534
127047404,168252044,"1,278.04"
127049303,113884896,914.109
108051003,327760583,"2,421.83"
108051503,186830940,"1,729.66"
108053003,162158735,"1,562.19"
108056004,129412346,"1,064.34"
108058003,98207877,"1,122.55"
114060503,158350759,"1,274.28"
114060753,1490468948,"8,158.62"
114060853,361366974,"1,716.47"
114061103,508290794,"3,092.08"
114061503,675938677,"4,090.05"
114062003,791540153,"4,781.26"
114062503,452705999,"3,018.04"
114063003,1030796605,"4,921.96"
114063503,432808807,"2,625.65"
114064003,350924453,"1,617.40"
114065503,541807481,"4,399.84"
114066503,421719020,"1,988.74"
114067002,917839965,"21,004.25"
114067503,422922135,"2,433.23"
114068003,315746733,"1,720.17"
114068103,721053185,"3,934.86"
114069103,1297099386,"7,099.86"
114069353,632195311,"2,318.47"
108070502,980286338,"9,223.04"
108071003,183513789,"1,463.80"
108071504,92235672,"1,013.86"
108073503,795996281,"4,113.16"
108077503,263810844,"2,285.35"
108078003,251634506,"2,114.08"
108079004,60110088,587.805
117080503,237062494,"2,427.18"
117081003,96337625,"1,074.74"
117083004,92603803,962.675
117086003,127664212,"1,258.47"
117086503,189547956,"1,791.83"
117086653,169586007,"1,704.34"
117089003,185580043,"1,543.20"
122091002,1612090383,"8,934.24"
122091303,182960250,"1,623.88"
122091352,1126992927,"8,480.32"
122092002,1436969823,"6,467.60"
122092102,6105592634,"21,587.62"
122092353,4707306942,"12,801.83"
122097203,279327356,"1,097.50"
122097502,2197906913,"10,892.84"
122097604,1244340878,"1,780.73"
122098003,573528663,"1,986.68"
122098103,1789041595,"8,660.52"
122098202,2955993882,"12,723.45"
122098403,1088044536,"6,294.42"
104101252,1168299112,"7,945.99"
104103603,193222546,"1,776.01"
104105003,1127468900,"3,885.05"
104105353,172680408,"1,563.58"
104107903,2015402405,"8,396.72"
104107503,372507987,"2,497.62"
104107803,522681765,"2,813.91"
108110603,75204956,790.123
108111203,185634563,"1,656.36"
108111303,282764212,"1,935.12"
108111403,107537444,919.372
108112003,67509707,815.949
108112203,264437502,"2,204.54"
108112502,266916026,"3,487.22"
108114503,134836417,"1,283.29"
108116003,252200197,"1,976.45"
108116303,104929880,"1,044.87"
108116503,336062110,"1,868.65"
108118503,378953813,"1,716.38"
109122703,79198978,727.915
121135003,337667645,"2,604.47"
121135503,370861112,"2,898.56"
121136503,327670186,"2,208.45"
121136603,191026131,"2,097.81"
121139004,93716361,779.277
110141003,261323411,"1,989.90"
110141103,557759062,"3,239.56"
110147003,267195451,"1,789.08"
110148002,2195454993,"8,357.77"
124150503,908556936,"6,838.80"
124151902,1650895975,"10,187.13"
124152003,3737853182,"15,408.73"
124153503,1801599756,"4,792.26"
124154003,970572014,"5,176.21"
124156503,548123891,"3,034.73"
124156603,1617024443,"6,328.76"
124156703,545786979,"5,105.69"
124157203,1444419644,"4,930.54"
124157802,3450118846,"7,860.64"
124158503,1394379946,"4,680.09"
124159002,5106608693,"14,291.81"
106160303,100765316,843.047
106161203,153066313,943.206
106161703,126416264,"1,078.08"
106166503,134290398,"1,226.59"
106167504,92399637,684.156
106168003,136225364,"1,332.86"
106169003,62613624,659.057
110171003,320903297,"2,736.36"
110171803,120324534,"1,228.96"
106172003,627994653,"4,472.65"
110173003,83656949,934.741
110173504,32170154,333.325
110175003,108383620,"1,046.66"
110177003,242942711,"2,060.90"
110179003,126694194,"1,227.35"
110183602,647122227,"5,265.18"
116191004,106534764,837.704
116191103,417046076,"3,558.06"
116191203,302322357,"1,985.27"
116191503,386352230,"2,260.41"
116195004,109141933,885.86
116197503,261828058,"1,708.18"
105201033,313992189,"2,508.64"
105201352,564645500,"4,536.83"
105204703,426302504,"3,512.25"
115210503,498679511,"3,094.71"
115211003,323663450,"1,508.05"
115211103,834920375,"6,005.82"
115211603,2301385644,"10,191.19"
115212503,549652038,"3,271.95"
115216503,953860713,"4,803.40"
115218003,522064988,"4,070.06"
115218303,421991619,"2,545.53"
115221402,2617871751,"14,029.33"
115221753,1021131751,"4,009.08"
115222504,180026801,"1,265.78"
115222752,643855602,"8,565.90"
115224003,853218689,"4,431.91"
115226003,401442329,"2,856.31"
115226103,142584005,976.39
115228003,119717730,"1,815.95"
115228303,688568021,"3,495.49"
115229003,179932094,"1,437.58"
125231232,350753927,"8,274.99"
125231303,474936835,"3,884.86"
125234103,1191524628,"5,612.60"
125234502,2232338801,"6,845.28"
125235103,498618894,"3,977.30"
125235502,1997177115,"3,848.17"
125236903,697238097,"3,916.26"
125237603,2702044076,"4,416.85"
125237702,979866569,"6,472.91"
125237903,1732948659,"4,444.17"
125238402,538814377,"5,360.12"
125238502,933877861,"4,623.55"
125239452,1784275348,"14,874.98"
125239603,1036097702,"4,167.47"
125239652,724303176,"6,305.01"
109243503,91778273,678.521
109246003,142572256,942.766
109248003,488878766,"2,461.51"
105251453,231485793,"2,433.11"
105252602,1341152603,"15,315.99"
105253303,424100724,"1,913.76"
105253553,321521737,"2,586.26"
105253903,357909852,"2,568.17"
105254053,202456255,"2,030.03"
105254353,358672229,"2,556.42"
105256553,114760311,"1,457.18"
105257602,1634110367,"7,960.28"
105258303,221561967,"1,981.09"
105258503,163373722,"1,651.42"
105259103,98153229,"1,323.83"
105259703,232244293,"1,627.31"
101260303,367569554,"4,041.79"
101260803,189193044,"2,017.96"
101261302,580945702,"5,396.78"
101262903,158326981,"1,408.83"
101264003,445715423,"3,553.36"
101268003,415699114,"3,330.74"
106272003,70687366,598.154
112281302,1513877147,"11,262.22"
112282004,80305557,589.227
112283003,511752271,"3,566.43"
112286003,385769502,"2,915.44"
112289003,655033756,"5,191.12"
111291304,117795956,"1,224.72"
111292304,53347137,454.72
111297504,104149280,890.156
101301303,122535365,"1,287.87"
101301403,316100401,"2,131.62"
101303503,114028520,927.814
101306503,93170005,727.645
101308503,122017359,826.923
111312503,291715730,"2,328.19"
111312804,98016757,851.662
111316003,137466651,"1,763.04"
111317503,135608148,"1,445.03"
128321103,253244290,"1,831.77"
128323303,112562944,"1,048.61"
128323703,559336462,"3,344.41"
128325203,178748138,"1,590.14"
128326303,99093024,"1,009.42"
128327303,99052322,"1,079.48"
128328003,130175555,"1,309.55"
106330703,158299942,"1,182.45"
106330803,219705211,"1,832.09"
106338003,353099457,"2,712.45"
111343603,446270464,"3,546.32"
119350303,969923636,"3,876.38"
119351303,160322440,"2,042.25"
119352203,316836499,"1,881.53"
119354603,280972990,"1,846.63"
119355503,303917391,"2,163.75"
119356503,549137624,"3,569.31"
119356603,188606619,"1,132.12"
119357003,295319117,"1,835.25"
119357402,1080061218,"11,249.59"
119358403,417044673,"2,681.86"
113361303,638274308,"3,569.60"
113361503,163296465,"1,781.16"
113361703,959792034,"5,100.99"
113362203,601029345,"3,590.75"
113362303,860912470,"3,578.52"
113362403,827238867,"4,508.05"
113362603,937124012,"4,774.19"
113363103,1606392262,"8,026.36"
113363603,698642239,"3,542.65"
113364002,1536745447,"13,218.69"
113364403,794681354,"3,591.71"
113364503,1550257514,"6,818.26"
113365203,1023422136,"6,135.04"
113365303,484645110,"1,814.17"
113367003,658370500,"4,167.77"
113369003,969160262,"4,956.55"
104372003,266336809,"2,125.04"
104374003,206286040,"1,418.17"
104375003,212313788,"1,749.33"
104375203,291926074,"1,503.64"
104375302,277786246,"3,939.28"
104376203,173355972,"1,371.73"
104377003,93701781,892.558
104378003,229078379,"1,399.18"
113380303,286656429,"1,679.58"
113381303,884604793,"5,553.93"
113382303,495510944,"2,755.52"
113384603,395367962,"5,726.25"
113385003,449514288,"2,646.11"
113385303,672945500,"4,185.82"
121390302,1802763311,"23,389.25"
121391303,219444510,"1,874.20"
121392303,1981619396,"9,789.21"
121394503,321169807,"1,927.37"
121394603,523385863,"2,575.76"
121395103,2217737712,"11,337.73"
121395603,492356109,"2,008.26"
121395703,1097276408,"3,796.29"
121397803,694067695,"5,206.34"
118401403,653645703,"3,360.85"
118401603,718447471,"3,105.40"
118402603,275712710,"2,840.99"
118403003,267765220,"2,531.28"
118403302,1423097109,"12,904.91"
118403903,401068482,"2,271.75"
118406003,172367741,"1,270.46"
118406602,587224732,"3,898.37"
118408852,954800266,"8,849.37"
118409203,427292548,"2,783.80"
